"Ages","ple","event","type","sex","species","ctype","minAge","order"
5.73000000000002,0.969179737044738,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.74000000000001,0.969179737044738,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.74000000000001,0.969179737044738,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.75,0.969179737044738,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.75,0.969179737044738,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.76999999999998,0.969179737044738,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.76999999999998,0.969179737044738,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.76999999999998,0.967670111286101,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.78999999999996,0.967670111286101,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.78999999999996,0.967670111286101,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.78999999999996,0.967670111286101,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.79999999999995,0.966151005930864,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.80000000000018,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.80000000000018,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.81000000000017,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.81000000000017,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.82000000000016,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.82000000000016,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.83000000000015,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.84000000000015,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.85000000000014,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.86000000000013,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.86000000000013,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.86000000000013,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.86999999999989,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.87000000000012,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.87000000000012,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.88000000000011,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.88000000000011,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.8900000000001,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.8900000000001,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.8900000000001,0.966151005930864,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.89999999999986,0.964585120994185,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.89999999999986,0.964585120994185,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.89999999999986,0.964585120994185,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.92000000000007,0.964585120994185,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.92999999999984,0.963014135455107,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.93000000000006,0.963014135455107,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.94000000000005,0.963014135455107,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.94000000000005,0.963014135455107,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.94000000000005,0.963014135455107,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.95000000000005,0.963014135455107,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.95000000000005,0.961435423757639,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.97000000000003,0.961435423757639,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.97000000000003,0.961435423757639,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.99000000000001,0.95985411549488,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.99000000000001,0.95985411549488,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
5.99000000000001,0.95985411549488,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6,0.95985411549488,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6,0.95985411549488,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6,0.95827280723212,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6,0.956694104090058,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.01999999999998,0.956694104090058,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.01999999999998,0.956694104090058,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.03999999999996,0.956694104090058,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.03999999999996,0.956694104090058,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.05000000000018,0.956694104090058,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.05000000000018,0.956694104090058,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.05000000000018,0.956694104090058,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.06999999999994,0.955099613916574,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.07000000000016,0.955099613916574,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.08000000000015,0.955099613916574,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.09999999999991,0.955099613916574,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.10000000000014,0.955099613916574,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.11000000000013,0.955099613916574,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.11999999999989,0.955099613916574,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.11999999999989,0.953491702108634,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.15999999999985,0.95188107423345,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.16000000000008,0.95188107423345,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.17000000000007,0.95188107423345,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.17000000000007,0.95188107423345,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.18000000000006,0.950262228869108,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.20000000000005,0.950262228869108,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.22000000000003,0.950262228869108,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.25999999999999,0.950262228869108,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.27999999999997,0.950262228869108,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.30000000000018,0.950262228869108,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.30999999999995,0.950262228869108,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.33000000000015,0.950262228869108,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.36999999999989,0.950262228869108,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.37000000000012,0.950262228869108,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.38000000000011,0.948623845715885,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.41000000000008,0.948623845715885,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.42000000000007,0.948623845715885,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.44999999999982,0.946979783591594,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.49000000000001,0.946979783591594,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.50999999999999,0.945332862228826,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.51211333333327,0.943685940866058,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.52999999999997,0.942044747925422,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.53999999999996,0.942044747925422,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.54999999999995,0.940403554984785,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.56949000000012,0.940403554984785,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.57000000000016,0.940403554984785,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.57999999999993,0.938759492825721,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.61999999999989,0.937121169103512,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.62000000000012,0.937121169103512,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.62000000000012,0.937121169103512,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.65000000000009,0.937121169103512,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.66999999999985,0.935477096877015,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.67000000000007,0.935477096877015,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.67000000000007,0.935477096877015,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.67000000000007,0.935477096877015,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.67999999999984,0.933827225453951,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.69000000000005,0.933827225453951,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.71000000000004,0.933827225453951,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.71000000000004,0.933827225453951,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.71461333333338,0.932171503423004,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.72000000000003,0.932171503423004,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.73000000000002,0.932171503423004,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.74000000000001,0.932171503423004,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.74000000000001,0.932171503423004,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.75080000000005,0.932171503423004,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.75147333333338,0.932171503423004,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.76999999999998,0.932171503423004,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.7800000000002,0.930503933649439,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.79999999999995,0.930503933649439,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.80000000000018,0.930503933649439,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.81000000000017,0.930503933649439,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.81000000000017,0.930503933649439,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.82000000000016,0.928830365423451,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.8321366666666,0.927156797197463,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.84000000000015,0.927156797197463,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.84999999999991,0.92548624440972,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.85000000000014,0.92548624440972,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.8900000000001,0.92548624440972,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.90000000000009,0.92548624440972,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.90943333333342,0.923812670730859,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.91000000000008,0.923812670730859,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.91416333333342,0.922136059713199,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.91929333333341,0.922136059713199,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.92000000000007,0.920459448695538,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.92000000000007,0.920459448695538,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.92000000000007,0.920459448695538,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.93000000000006,0.918779778168722,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.94000000000005,0.918779778168722,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.96000000000004,0.918779778168722,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.96454333333337,0.918779778168722,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.96474000000003,0.918779778168722,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.97000000000003,0.918779778168722,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.97000000000003,0.918779778168722,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.97000000000003,0.918779778168722,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.97000000000003,0.918779778168722,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.97291666666666,0.918779778168722,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.97972333333335,0.918779778168722,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.98000000000002,0.918779778168722,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
6.98000000000002,0.918779778168722,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
7.00512000000001,0.918779778168722,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
7.00999999999999,0.918779778168722,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
7.04999999999995,0.917068828861145,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
7.05999999999995,0.915361065678908,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
7.06807333333339,0.913653302496671,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
7.13000000000011,0.913653302496671,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
7.14898666666666,0.913653302496671,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
7.16000000000008,0.913653302496671,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
7.17000000000007,0.913653302496671,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
7.19000000000005,0.911955062157458,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
7.20000000000005,0.911955062157458,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
7.22000000000003,0.911955062157458,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
7.23000000000002,0.910253653459403,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
7.24000000000001,0.908555419031307,1,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
7.25,0.908555419031307,0,"Not contracepted","Female","Addax nasomaculatus","Hormonal",5,"Artiodactyla"
