"Ages","ple","event","type","sex","species","ctype","minAge","order"
1.10000000000014,0.990887120577511,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.1150799999999,0.990887120577511,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.12000000000012,0.990887120577511,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.13000000000011,0.990887120577511,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.13000000000011,0.990887120577511,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.13000000000011,0.990887120577511,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.13999999999987,0.990887120577511,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.13999999999987,0.990887120577511,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.13999999999987,0.990177316049877,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.1400000000001,0.990177316049877,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.1400000000001,0.990177316049877,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.1400000000001,0.990177316049877,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.14999999999986,0.989465470387728,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.14999999999986,0.989465470387728,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.15000000000009,0.989465470387728,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.15000000000009,0.989465470387728,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.16000000000008,0.989465470387728,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.16000000000008,0.989465470387728,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.16000000000008,0.989465470387728,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.16000000000008,0.989465470387728,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.16999999999985,0.989465470387728,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.17000000000007,0.989465470387728,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.18000000000006,0.989465470387728,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.18000000000006,0.989465470387728,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.18000000000006,0.989465470387728,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.18999999999983,0.989465470387728,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.18999999999983,0.989465470387728,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.18999999999983,0.988748985615542,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.18999999999983,0.988748985615542,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.19000000000005,0.988748985615542,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.19000000000005,0.988748985615542,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.19000000000005,0.988031460952541,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.19000000000005,0.987314456989586,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.19000000000005,0.987314456989586,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.19000000000005,0.987314456989586,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.19000000000005,0.987314456989586,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.20999999999981,0.987314456989586,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.20999999999981,0.987314456989586,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.21000000000004,0.987314456989586,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.21000000000004,0.987314456989586,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.21055333333326,0.987314456989586,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.2199999999998,0.986591679202624,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.22000000000003,0.986591679202624,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.22999999999979,0.986591679202624,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.23000000000002,0.986591679202624,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.23000000000002,0.985868371519924,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.23000000000002,0.985145594121449,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.23000000000002,0.985145594121449,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.23000000000002,0.985145594121449,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.23000000000002,0.985145594121449,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.24000000000001,0.985145594121449,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.24000000000001,0.985145594121449,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.24000000000001,0.985145594121449,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.25,0.985145594121449,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.25,0.985145594121449,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.25,0.985145594121449,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.25999999999999,0.985145594121449,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.25999999999999,0.985145594121449,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.25999999999999,0.985145594121449,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.25999999999999,0.984416936137632,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.25999999999999,0.984416936137632,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.25999999999999,0.983688817102027,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.25999999999999,0.983688817102027,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.25999999999999,0.983688817102027,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.26999999999998,0.983688817102027,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.26999999999998,0.982956905779778,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.26999999999998,0.982956905779778,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.27999999999997,0.982223902867191,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.29999999999995,0.982223902867191,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.30000000000018,0.982223902867191,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.30999999999995,0.982223902867191,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.30999999999995,0.982223902867191,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.30999999999995,0.981490352528978,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.31000000000017,0.981490352528978,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.31000000000017,0.980755704061516,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.32000000000016,0.980755704061516,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.32999999999993,0.980755704061516,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.32999999999993,0.980755704061516,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.33999999999992,0.980755704061516,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.33999999999992,0.980755704061516,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.34999999999991,0.980755704061516,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.34999999999991,0.980755704061516,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.34999999999991,0.980755704061516,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.34999999999991,0.980018847784986,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.34999999999991,0.979282545119483,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.35000000000014,0.9785440213298,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.3599999999999,0.9785440213298,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.37999999999988,0.9785440213298,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.37999999999988,0.9785440213298,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.38999999999987,0.9785440213298,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.3900000000001,0.977805497540117,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.3900000000001,0.977067531126879,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.3900000000001,0.977067531126879,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.3900000000001,0.977067531126879,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.3900000000001,0.976330121669425,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.40000000000009,0.976330121669425,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.40999999999985,0.97558991687665,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.40999999999985,0.97558991687665,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.40999999999985,0.97558991687665,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.41000000000008,0.97484858715258,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.41000000000008,0.97484858715258,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.41000000000008,0.974107820748969,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.41000000000008,0.973367617237761,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.41999999999985,0.973367617237761,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.41999999999985,0.973367617237761,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.41999999999985,0.973367617237761,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.43000000000006,0.972624020891514,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.44000000000005,0.972624020891514,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.45000000000005,0.972624020891514,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.45000000000005,0.972624020891514,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.46000000000004,0.972624020891514,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.46000000000004,0.971879855611566,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.46000000000004,0.971879855611566,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.46000000000004,0.971879855611566,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.4699999999998,0.971136828199019,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.47000000000003,0.971136828199019,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.47000000000003,0.971136828199019,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.48000000000002,0.970394368850243,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.48000000000002,0.970394368850243,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.49000000000001,0.969652477130939,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.49000000000001,0.968911152607138,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.5,0.968169828083338,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.50999999999999,0.968169828083338,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.50999999999999,0.968169828083338,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.51999999999998,0.967427366558734,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.52999999999997,0.967427366558734,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.52999999999997,0.967427366558734,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.52999999999997,0.967427366558734,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.52999999999997,0.967427366558734,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.52999999999997,0.967427366558734,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.53999999999996,0.966682618778474,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.53999999999996,0.966682618778474,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.54999999999995,0.966682618778474,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.54999999999995,0.96593729679021,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.54999999999995,0.96593729679021,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.55999999999995,0.96593729679021,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.56999999999994,0.96519139926373,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.57000000000016,0.96519139926373,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.57964333333326,0.964444924863681,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.57999999999993,0.963698450463632,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.57999999999993,0.963698450463632,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.58000000000015,0.963698450463632,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.58000000000015,0.963698450463632,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.58966999999992,0.962950237380974,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.58999999999992,0.962950237380974,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.59000000000015,0.962201442484099,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.59999999999991,0.962201442484099,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.60000000000014,0.962201442484099,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.60000000000014,0.961452064413629,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.6099999999999,0.960702686343158,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.6099999999999,0.960702686343158,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.61000000000013,0.960702686343158,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.62000000000012,0.960702686343158,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.62999999999988,0.960702686343158,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.62999999999988,0.960702686343158,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.62999999999988,0.960702686343158,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.63999999999987,0.960702686343158,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.64999999999986,0.960702686343158,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.64999999999986,0.960702686343158,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.66999999999985,0.960702686343158,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.67650666666666,0.959952723278097,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.68999999999983,0.959952723278097,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.68999999999983,0.959952723278097,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.69000000000005,0.959201586561917,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.69990333333338,0.959201586561917,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.69999999999982,0.959201586561917,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.70000000000005,0.959201586561917,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.70000000000005,0.959201586561917,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.71000000000004,0.95844868107796,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.71000000000004,0.95844868107796,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.71000000000004,0.95844868107796,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.7199999999998,0.95844868107796,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.7199999999998,0.957694590848945,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.72000000000003,0.957694590848945,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.72023999999987,0.95694050061993,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.73000000000002,0.95694050061993,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.73000000000002,0.956186410390915,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.73000000000002,0.956186410390915,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.73115000000002,0.955431128866119,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.74000000000001,0.954676443930206,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.74000000000001,0.953922355111936,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.74000000000001,0.953922355111936,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.74000000000001,0.953922355111936,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.75,0.953922355111936,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.75,0.953922355111936,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.75,0.953922355111936,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.75457333333333,0.953922355111936,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.75999999999999,0.953164070250957,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.77999999999997,0.953164070250957,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.78999999999996,0.952405785389977,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.78999999999996,0.952405785389977,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.78999999999996,0.951648103778689,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.79207333333328,0.950889213743777,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.79423999999994,0.950130323708866,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.79999999999995,0.949372039332402,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.80000000000018,0.948613754955939,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.82000000000016,0.948613754955939,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.82999999999993,0.948613754955939,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.82999999999993,0.947856076237923,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.83000000000015,0.947856076237923,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.83000000000015,0.947097791376933,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.83999999999992,0.946339506515942,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.83999999999992,0.945581828768532,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.84999999999991,0.945581828768532,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.84999999999991,0.945581828768532,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.8599999999999,0.945581828768532,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.8599999999999,0.945581828768532,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.86999999999989,0.944821714758268,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.88000000000011,0.944821714758268,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.88000000000011,0.944061600748003,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.88999999999987,0.943300874236522,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.8900000000001,0.943300874236522,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.8900000000001,0.943300874236522,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.8900000000001,0.942540760719813,1,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
1.8900000000001,0.942540760719813,0,"Not contracepted","Female","Axis axis","Hormonal",1,"Artiodactyla"
